,id,query,place_id,house_number,road,neighbourhood,city,county,state,postcode
257,9407100800,"47.4437,-121.772",296068185,17394,426th Avenue Southeast,Wilderness Rim,NA,King County,Washington,98045
258,1873100060,"47.7048,-122.109",260203265,17219,Northeast 117th Street,NA,NA,King County,Washington,98052-2866
259,8722101360,"47.6362,-122.302",154535524,1822,23rd Avenue East,NA,Seattle,King County,Washington,98112
260,8644000060,"47.4207,-122.29",233118300,3410,South 203rd Street,NA,NA,King County,Washington,98198
261,3325069129,"47.6154,-122.04700000000001",296074583,696,219th Avenue Northeast,NA,NA,King County,Washington,98074
262,1400300055,"47.5964,-122.29899999999999",272183877,711,26th Avenue South,NA,Seattle,King County,Washington,98144
263,2123039032,"47.4683,-122.43799999999999",295998139,8232,Southwest Hawthorne Lane,NA,NA,King County,Washington,98070
264,8078560140,"47.4045,-122.171",230501145,22020,127th Court Southeast,Hillshire Terrace,NA,King County,Washington,98031
265,3438500192,"47.5544,-122.35799999999999",159086315,5248,19th Avenue Southwest,NA,Seattle,King County,Washington,98106
266,7974200510,"47.6802,-122.29",22288305,7024,35th Avenue Northeast,Wedgwood,Seattle,King County,Washington,98115
267,2557000400,"47.2988,-122.37100000000001",232881823,33745,27th Place Southwest,Twin Lakes,NA,King County,Washington,98023
268,7960900060,"47.6312,-122.223",296011539,2246,88th Avenue Northeast,NA,NA,King County,Washington,98004
269,4054500390,"47.7285,-122.042",114725974,NA,Tolt Pipeline Trail,NA,NA,King County,Washington,98077
270,6378500125,"47.7107,-122.352",156058300,11203,Evanston Avenue North,NA,Seattle,King County,Washington,98133
271,1745100140,"47.3271,-122.323",231527225,30621,8th Place South,Puget Sound Hills,NA,King County,Washington,98003
272,2976800796,"47.5053,-122.255",157462820,10658,63rd Avenue South,NA,Seattle,King County,Washington,98178
273,4235400186,"47.6601,-122.4",22303574,3304,West Government Way,Lawton Park,Seattle,King County,Washington,98199
274,4215100060,"47.4145,-122.166",231354517,13021,Southeast 209th Court,Shadow Run,NA,King County,Washington,98031
275,9189700045,"47.4672,-122.165",229690323,13215,Southeast 151st Street,NA,NA,King County,Washington,98058
276,1126049053,"47.7618,-122.26100000000001",250943632,18425,62nd Avenue Northeast,NA,NA,King County,Washington,98028
277,2022069200,"47.3828,-122.071",234172569,20236,Southeast 245th Street,NA,NA,King County,Washington,98038
278,9412900055,"47.5362,-122.26799999999999",157001092,7323,Seward Park Avenue South,Dunlap,Seattle,King County,Washington,98118
279,1722059235,"47.3954,-122.206",230370914,23028,100th Avenue Southeast,NA,NA,King County,Washington,98031
280,6874200960,"47.5048,-122.272",232900972,10908,49th Avenue South,NA,NA,King County,Washington,98178
281,7424700045,"47.6166,-122.287",155845248,1700,36th Avenue,NA,Seattle,King County,Washington,98122
282,7202360350,"47.6811,-122.025",296145395,8925,236th Avenue Northeast,NA,NA,King County,Washington,98053
283,5634500392,"47.7486,-122.23",249067285,8227,Northeast 166th Street,NA,NA,King County,Washington,98028
284,1509500060,"47.3846,-122.169",230402344,24224,129th Avenue Southeast,Kensington Heights,NA,King County,Washington,98030
285,7214810350,"47.7564,-122.14399999999999",161899158,NA,147th Avenue Northeast,NA,NA,King County,Washington,98072
286,6647200060,"47.7198,-122.193",179191629,13240,111th Court Northeast,NA,NA,King County,Washington,98034
287,9552700140,"47.5461,-122.15100000000001",296067369,14217,Southeast 63rd Street,NA,Bellevue,King County,Washington,98006
288,2200500350,"47.5712,-122.14299999999999",296139166,14580,Southeast Newport Way,NA,Bellevue,King County,Washington,98006
289,6113400046,"47.4281,-122.34299999999999",232048751,19412,Normandy Park Drive Southwest,NA,NA,King County,Washington,98166
290,6619910140,"47.7128,-122.223",180432685,12519,89th Court Northeast,NA,NA,King County,Washington,98034
291,1115450240,"47.3341,-122.255",230329038,6415,South 299th Street,NA,NA,King County,Washington,98001
292,6073240060,"47.5399,-122.181",232293231,6933,119th Place Southeast,NA,NA,King County,Washington,98056
293,9297300045,"47.5717,-122.375",159182340,3608,33rd Avenue Southwest,NA,Seattle,King County,Washington,98126
294,9510920070,"47.5951,-122.01700000000001",296131976,24132,Southeast 16th Place,NA,NA,King County,Washington,98075
295,5468730030,"47.3536,-122.14399999999999",229231292,14675,Southeast 276th Place,NA,NA,King County,Washington,98042
296,8079030390,"47.5084,-122.154",232291179,4809,Northeast 18th Street,NA,NA,King County,Washington,98059
297,600000152,"47.5586,-122.311",157019824,4915,17th Avenue South,South Seattle,Seattle,King County,Washington,98108
298,1840000030,"47.4427,-122.274",232373634,17904,Military Road South,NA,NA,King County,Washington,98188
299,3225069065,"47.6053,-122.07700000000001",263182779,NA,East Lake Sammamish Trail,NA,NA,King County,Washington,98074-3718
300,3260800030,"47.3494,-122.301",230212376,28089,26th Avenue South,Laurelwood,NA,King County,Washington,98003
301,2747100024,"47.6933,-122.39299999999999",154813160,8811,28th Avenue Northwest,North Beach,Seattle,King County,Washington,98117
302,5104530560,"47.3537,-122.0",203985619,27669,256th Place Southeast,NA,NA,King County,Washington,98038
303,4330600350,"47.476000000000006,-122.337",238675896,209,Southwest 142nd Street,Highline,NA,King County,Washington,98166
304,5016001535,"47.6239,-122.29799999999999",159042982,443,27th Avenue East,NA,Seattle,King County,Washington,98112
305,7280300196,"47.7776,-122.384",296067150,2110,Northwest 204th Street,NA,NA,King County,Washington,98177
306,8651520400,"47.6459,-122.05799999999999",296160480,21192,Northeast 42nd Street,NA,NA,King County,Washington,98074
307,7171200445,"47.6692,-122.29700000000001",156758886,5520,28th Avenue Northeast,Ravenna,Seattle,King County,Washington,98105
308,3204800200,"47.5376,-122.18",232635944,12001,Southeast 73rd Place,NA,NA,King County,Washington,98056
309,3416600800,"47.601000000000006,-122.294",160508858,119,30th Avenue South,NA,Seattle,King County,Washington,98144
310,7994700030,"47.528999999999996,-121.837",296118528,37800,Southeast 80th Street,NA,NA,King County,Washington,98065
311,1860600135,"47.6345,-122.367",157847629,709,West Blaine Street,Interbay,Seattle,King County,Washington,98119
312,4139480200,"47.5503,-122.102",296011960,17724,Southeast 58th Place,NA,Bellevue,King County,Washington,98006
313,1328320800,"47.4441,-122.125",230136880,16207,Southeast 176th Place,Fairwood Greens,NA,King County,Washington,98058
314,7771300125,"47.7357,-122.333",296169767,2196,North 147th Street,NA,NA,King County,Washington,98133
315,3422059208,"47.346000000000004,-122.15700000000001",229218381,28506,138th Place Southeast,NA,NA,King County,Washington,98042
316,9521101455,"47.6638,-122.345",155728801,1022,North 48th Street,NA,Seattle,King County,Washington,98103
317,4337000335,"47.48,-122.336",236428730,13700,2nd Avenue Southwest,NA,NA,King County,Washington,98166
318,325059286,"47.6759,-122.15100000000001",296113616,8098,142nd Avenue Northeast,NA,NA,King County,Washington,98052
319,2597650240,"47.5162,-122.057",296152406,3257,Sierra Court Southwest,NA,NA,King County,Washington,98027
320,3353400435,"47.2639,-122.25200000000001",231288589,123,3rd Avenue Southwest,NA,NA,King County,Washington,98047
321,7972000240,"47.2929,-122.37100000000001",230953710,34410,30th Avenue Southwest,NA,NA,King County,Washington,98023
322,7520000520,"47.4957,-122.352",68505663,1326,Southwest 120th Street,Mount View,NA,King County,Washington,98146
323,3530210260,"47.7721,-122.09299999999999",296113286,18398,Northeast 199th Place,NA,NA,King County,Washington,98077
324,1959700550,"47.644,-122.319",154080750,2625,11th Avenue East,Portage Bay,Seattle,King County,Washington,98102
325,1665400045,"47.472,-122.344",236578847,721,Southwest 146th Street,NA,NA,King County,Washington,98166
326,9542850320,"47.592,-122.166",296092052,13156,Southeast 21st Place,Woodridge,Bellevue,King County,Washington,98005
327,3179100060,"47.669,-122.275",156921845,4815,Pullman Avenue Northeast,Hawthorne Hills,Seattle,King County,Washington,98105
328,2946001550,"47.42,-122.323",232987452,20238,9th Avenue South,North Hill,NA,King County,Washington,98198
329,8078490390,"47.1913,-122.012",232686889,121,Almadon Street,The Meadows,NA,King County,Washington,98022
330,9550201550,"47.6666,-122.331",160557639,5126,Keystone Place North,NA,Seattle,King County,Washington,98103
331,191100045,"47.5639,-122.21700000000001",296096073,9140,Southeast 46th Street,NA,NA,King County,Washington,98040
332,5009600070,"47.3483,-122.052",232976894,21656,Southeast 283rd Street,Madisen Drive,NA,King County,Washington,98038
333,200350070,"47.7648,-122.164",296165334,18999,132nd Avenue Northeast,NA,NA,King County,Washington,98072
334,2877103726,"47.6794,-122.35700000000001",155419867,109,North 70th Street,NA,Seattle,King County,Washington,98103
335,405100295,"47.7535,-122.354",54647475,NA,North 171st Street,NA,NA,King County,Washington,98133-6124
336,4268200055,"47.4945,-122.22",231182993,8916,South 121st Street,NA,Seattle,King County,Washington,98178
337,3126069068,"47.6945,-122.09299999999999",296056454,10612,Avondale Road Northeast,NA,NA,King County,Washington,98052
338,1115300070,"47.5222,-122.15700000000001",231402034,8911,138th Avenue Southeast,NA,NA,King County,Washington,98059
339,6414100671,"47.7222,-122.32",158919037,819,Northeast 128th Street,NA,Seattle,King County,Washington,98125
340,7004200060,"47.3796,-122.49",295998098,12198,Southwest 250th Way,NA,NA,King County,Washington,98070
341,7852110140,"47.5374,-121.875",296002265,7011,Curtis Drive Southeast,NA,NA,King County,Washington,98065
342,3969300030,"47.4897,-122.24",231884327,12646,74th Place South,NA,Seattle,King County,Washington,98178
343,4048400070,"47.4716,-122.07799999999999",233690525,14602,196th Avenue Southeast,NA,NA,King County,Washington,98059
344,808000070,"47.3581,-122.17299999999999",231079041,12613,Southeast 270th Street,Seven Oaks East,NA,King County,Washington,98030
345,7374200030,"47.7713,-122.307",296015978,19599,21st Avenue Northeast,NA,NA,King County,Washington,98155
346,7325600160,"47.675,-121.854",96433609,NA,361st Avenue Northeast,NA,NA,King County,Washington,NA
347,2757000030,"47.5603,-122.22200000000001",296011889,8770,Southeast 48th Street,NA,NA,King County,Washington,98040
348,616000140,"47.4147,-122.337",232847795,20853,2nd Place Southwest,NA,NA,King County,Washington,98166
349,3363900111,"47.68,-122.353",156191049,7011,Dayton Avenue North,NA,Seattle,King County,Washington,98103
350,9262800171,"47.3117,-122.27",230584497,5124,South 324th Street,NA,NA,King County,Washington,98001
351,6607000126,"47.543,-122.28",159354669,6609,43rd Avenue South,Brighton,Seattle,King County,Washington,98118
352,5416510830,"47.3607,-122.03399999999999",218989361,26830,230th Place Southeast,Rock Creek Meadows,NA,King County,Washington,98038
353,2201500030,"47.5759,-122.137",296050564,15344,Southeast 38th Place,NA,Bellevue,King County,Washington,98006
354,325059171,"47.6891,-122.15899999999999",296032463,13641,Northeast 100th Street,NA,NA,King County,Washington,98033
355,952003285,"47.565,-122.381",159735471,4150,39th Avenue Southwest,NA,Seattle,King County,Washington,98116
356,3211290370,"47.6359,-121.97399999999999",296009461,3092,273rd Avenue Northeast,NA,NA,King County,Washington,98053
357,1072010350,"47.4769,-122.141",233547592,14024,149th Place Southeast,Willowbrook,NA,King County,Washington,98059
358,8856950070,"47.3845,-122.029",219248451,24220,234th Way Southeast,Valley Green,NA,King County,Washington,98038
359,925059078,"47.6743,-122.184",281874874,7632,116th Avenue Northeast,NA,NA,King County,Washington,98033
360,7855801090,"47.5651,-122.164",296158225,4479,132nd Avenue Southeast,NA,Bellevue,King County,Washington,98006
361,723099065,"47.4853,-121.709",215750715,12626,473rd Avenue Southeast,NA,NA,King County,Washington,98045
362,6116500075,"47.4508,-122.359",236856949,1928,Southwest 170th Street,Gregory Heights,NA,King County,Washington,98166
363,1118500030,"47.6375,-122.016",296090351,24120,Northeast 30th Place,NA,NA,King County,Washington,98074
364,424069250,"47.5944,-122.042",296152500,1722,223rd Avenue Southeast,NA,NA,King County,Washington,98075
365,3291800710,"47.4888,-122.182",231788604,2719,Northeast 4th Court,Liberty Ridge,NA,King County,Washington,98056
366,6838700060,"47.5112,-122.19",220041801,2118,Aberdeen Place Northeast,Kennydale,NA,King County,Washington,98056
367,2231500030,"47.7711,-122.34100000000001",296131817,1301,North 196th Street,NA,NA,King County,Washington,98133
368,7683900200,"47.2813,-122.345",230724596,35638,8th Avenue Southwest,NA,NA,King County,Washington,98023
369,8155830060,"47.5038,-122.189",231713547,1260,Blaine Avenue Northeast,Kennydale,NA,King County,Washington,98056
370,98020310,"47.5823,-121.97",296065492,2951,278th Avenue Southeast,NA,NA,King County,Washington,98075
371,9423400140,"47.7164,-122.304",156829304,12016,23rd Avenue Northeast,NA,Seattle,King County,Washington,98125
372,1545804860,"47.3624,-122.045",221566372,26628,221st Avenue Southeast,Cherokee Bay,NA,King County,Washington,98038
373,2883200160,"47.6831,-122.329",37180606,2405,North 75th Street,NA,Seattle,King County,Washington,98103
374,7132300695,"47.592,-122.307",157117159,1126,Hiawatha Place South,NA,Seattle,King County,Washington,98144
375,1726059053,"47.7461,-122.195",230668499,10919,108th Place Northeast,NA,Bothell,King County,Washington,98011
376,624111000,"47.7268,-122.06",296091131,20880,Northeast 141st Street,NA,NA,King County,Washington,98077
377,808300310,"47.7237,-121.959",296068232,13899,283rd Court Northeast,NA,NA,King County,Washington,98019
378,8563040160,"47.6283,-122.095",296028773,2026,183rd Avenue Northeast,NA,NA,King County,Washington,98052
379,713500030,"47.5543,-122.148",296121508,5298,145th Place Southeast,NA,Bellevue,King County,Washington,98006
380,8651600160,"47.5483,-122.226",296162511,6192,85th Place Southeast,NA,NA,King County,Washington,98040
381,9517200030,"47.7591,-122.146",296027460,17946,145th Place Northeast,NA,NA,King County,Washington,98072
382,2460700700,"47.4612,-122.169",230057084,12902,158th Place Southeast,Fairwood West,NA,King County,Washington,98058
383,1223039290,"47.4987,-122.365",236281952,11614,26th Avenue Southwest,Shorewood,NA,King County,Washington,98146
384,2890100060,"47.772,-122.35799999999999",296133197,19722,1st Avenue Northwest,NA,NA,King County,Washington,98177
385,7972600860,"47.5287,-122.35",159456480,8146,12th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
386,8857320070,"47.6109,-122.11399999999999",295999709,17071,Northeast 2nd Place,NA,Bellevue,King County,Washington,98008
387,4047200695,"47.7736,-121.90100000000001",296009393,32480,Northeast 202nd Street,NA,NA,King County,Washington,98019
388,1653500070,"47.6294,-122.21799999999999",296138590,2103,92nd Avenue Northeast,NA,NA,King County,Washington,98004
389,1923000030,"47.5634,-122.213",146347943,9360,Southeast 46th Street,NA,NA,King County,Washington,98040
390,3649100320,"47.7405,-122.241",250470708,15415,75th Avenue Northeast,NA,NA,King County,Washington,98028
391,7375300160,"47.5976,-122.118",296139395,16646,Southeast 15th Street,NA,Bellevue,King County,Washington,98008
392,5175800060,"47.5722,-122.12899999999999",296001154,4121,158th Avenue Southeast,NA,Bellevue,King County,Washington,98006
393,1604601375,"47.5644,-122.289",159372624,3508,South Genesee Street,Rainier Vista,Seattle,King County,Washington,98118
394,2473251090,"47.4556,-122.15700000000001",230198869,13805,Southeast Fairwood Boulevard,Fairwood West,NA,King County,Washington,98058
395,9126100861,"47.6055,-122.305",2106299,NA,21st Avenue,NA,Seattle,King County,Washington,98122
396,3420069065,"47.1775,-122.022",231927092,23849,Southeast 472nd Street,Glacier Vista,NA,King County,Washington,98022
